LEI;LegalName;BusinessRegisterEntityID
391200AIU9WFFUWO0649;Gemeindeverwaltung Haßloch KdöR;BA0023
391200UF0BM6IBSEWT96;Familiengesellschaft Landel GbR;BA0009
391200CBO8NILSNQUF28;Hoberg&Driesch GmbH;HRB 83
391200AXFONI6MYUJK78;PARK&Bellheimer AG;HRB 21001
3912009IX7B8WSUIPI63;Awopa KG;HRA 10332
391200UCYPWTORMSWV11;Solventis Wertpapierhandelsgesellschaft mbH;HRB 47066
391200HQ16O3QVQSV550;Solventis Beteiligungen GmbH;HRB 47135
3912003TYLROCHN8YT49;Fried Kunststofftechnik GmbH;HRB 281006
391200DA1IN61I0OW582;Nies electronic GmbH;HRB 19249
391200XI3YPY0WRSRW03;Ingerl-Oberschmid GmbH;HRB 10841
391200L5EIHGZJYJKC12;Löbbel Beteiligungen GmbH;HRB 4299
39120002C92C406JEK73;4C Group AG;HRB 123959
3912002BQJCOM9BQIM11;Providus GmbH;HRB 181531
391200D3GDMNYK2ZDL16;Dominikanerkonvent St. Martin e.V.;VR 700608
3912006PV39HLMHZEP60;CJA Verwaltungs GmbH;HRB 1677
391200HTP20MI7OUFU89;Augustus Investment GmbH;HRB 185280
39120034LACKP0NN6Z51;Deutsches Rotes Kreuz Ortsverein Pinneberg;VR 439
391200R1XKUTVRAWWA52;Martin Christ Gefriertrocknungsanlagen GmbH;HRB 130814
3912006SJ1KQUJM42435;Sigma Laborzentrifugen GmbH;HRB 130358
391200T412DLTHC3OI28;DA Verlag GmbH;HRB 81690
391200FCHXI1XKJSON25;Diakoniestationen Essen gGmbH;HRB 12089
3912002SSYQWROU3DH77;Breitner Abfüllanlagen Gesellschaft mit beschränkter Haftung -Maschinenfabrik-;HRB 570370
391200XGYU3CXTOB7K46;AURETAS family trust GmbH;HRB 94463
3912007X0WTJQFCG4F33;Dr. Fritsch GmbH&Co. KG;HRA 261369
391200QNK8B5QPUAVQ88;WECO Shipping Services GmbH;HRB 100140
391200EKMNDCVCI12J54;Rochade Rechtsanwälte Udluft Kollmar Wellstein Partnerschaftsgesellschaft mit beschränkter Berufshaftung;PR 11
391200KRH8Z6TD3CVW73;COLLECTA Rohstoff GmbH&Co. KG;HRA 4165
391200FENWLU4N8SSK90;G&S ProjektEntwicklung GmbH;HRB HRB 22210
391200DC6WYEWQPEFS98;Diakonische Altenzentren Bielefeld gGmbH;HRB 37405
391200LFBGH6RVEKWP77;ERES Beteiligungs-&Unternehmensverwaltungs- Gesellschaft mit beschränkter Haftung;HRB 18881
391200VE5A4YDTXKGI79;HGG Harvestehuder Grundstücksgesellschaft mbH&Co. KG;HRA 112334
391200K4BEDKLHN1G148;VDE Prüf- und Zertifizierungsinstitut GmbH;HRB 43618
391200U1ZUTQSUPTLH53;Claus&Sylvia Stäcker Stiftung
391200O4VEGJ1GY1IJ19;Mann Rechtsanwaltsgesellschaft m.b.H.;HRB 24527
391200R9IKSLJW1W7Q92;Stuttgarter Wohnungs- und Städtebaugesellschaft mit beschränkter Haftung;HRB 184
391200KBUNR0DY9I9O25;BRUKER-Stiftung;BA0012
391200Y5IAH0U5VKNI52;Clinicall Germany GmbH;HRB 15131
391200OYYOQZTTT1AZ49;Trinkaus Secondary GmbH&Co. KGaA;HRB 49328
3912008D500C1Z5PQM33;Q-railing Europe Holding GmbH;HRB 7988
391200KQUL1IJHEWAS77;Berufsgenossenschaft für Gesundheitsdienst und Wohlfahrtspflege;BA0024
391200SEE71M7P8XRJ18;DLS Restaurants GmbH;HRB 3674
391200JMPLWEJ7PGNP81;W A B-Gesellschaft für Wirtschaftsberatung zur Arbeits- und Betriebsorganisation mbH;HRB 10011
391200DJOFDKUIPBUW05;Bouhon Stiftung;BA0009
391200NXQCH0BVWSQK09;ANTALVA Grund- und Beteiligungsgesellschaft mbH;HRB 35952
391200Q1RMPJT3KX7E78;Systementa GmbH;HRB 24628
391200P0VPJNFD5DZ829;Gehrung Gesellschaft für Grundbesitz und Vermögensverwaltung mbH;HRB 60383
391200IQCKC1SKPFHC09;Trinkaus Secondary Zweitausendsechs GmbH&Co. KGaA;HRB 54028
3912002CA0VUXRCLSU31;Laguna Beteiligungen GmbH&Co KG;HRA 98542
3912006UUWJ22EQUFH69;BabyOne Nürnberg GmbH;HRB 14696
391200GKWYPKCL18FE11;Hannover Digital Investments GmbH;HRB 215162
391200QUQ0DZ1KBS7X97;TMD Vermögensverwaltung GmbH&Co. KG;HRA 17996
391200FOZISDGWSKBO55;Arbeitgeberverband der Deutschen Kautschukindustrie (ADK) e. V.;VR 5238
391200LCZ11MHO9W1X24;GTT Gesellschaft für Technische Thermochemie und -physik mit beschränkter Haftung;HRB 3197
3912008HI1FES0Q6RC89;Bistum Fulda;BA0013
391200LS7W4KPMBJHR16;Awega Patentmanagement - Gesellschaft mbH;HRB 5732
391200OTPYBR44PNOX41;W. Gerhard Ralenkötter GmbH&Co. KG;HRA 16459
391200YOK0NGSI1D4I88;Evangelische Frauenhilfe in Westfalen e.V.;VR 70341
391200A1F9A1UR3XBA28;BID BAU-UND INDUSTRIE DIENSTLEISTUNGS GmbH;HRB 559
3912001IT2AVQS7ARI11;MüKo Maschinenbau GmbH;HRB 263467
391200P0WEDMS1EGN317;ConFiPec GmbH;HRB 242489
391200TK9DPFOFH1US90;Temke Steuerberatungsgesellschaft mbH;HRB 38657
391200EJAFUQBGQFL014;Hesterberg&Stadtfeld gemeinnützige GmbH;HRB HRB 8237 FL
391200FJ3MCAM0AXEI81;Gregorianastiftung;BA0009
391200F7AZCCAQVNPX48;Bürgerwindpark Langenhorn II GmbH&Co. KG;HRA 7857
391200IHCAXKSS68ZU95;Planet Cargo Gmbh;HRB 91352
391200X9CEII1IRGVC94;"""Dr. Franz-Treuhand"" Gesellschaft m.b.H. Inkassounternehmen";HRB 106213
391200UMXRJV3OFCJX55;Ernst Boldt GmbH Faltschachtelwerk;HRB 120316
391200CUDZM9SFEBQW74;MEDO GmbH;HRB 10627
391200VPLFMN4PESSP81;Gordion Solution GmbH;HRB 52488
391200XDMKBVVYZT7183;ICG Chemie-Handelsgesellschaft mit beschränkter Haftung;HRB 2803
39120000Z51ASVHT0O33;HPP Harnischfeger, Pietsch&Partner Strategie- und Marketingberatung GmbH;HRB 42328
391200LTM0D40YNJCL67;Casa Holding GmbH;HRB 27174
391200M3UKJTYE4XR112;SatService, Gesellschaft für Kommunikationssysteme mbH;HRB 541371
391200Z15U0T7KV1ZP68;ALS Aircraft Lease Service GmbH;HRB 36646
391200SOOAK5TVSPPU61;Stiftung Diakonische Jugendhilfe Sachsen;BA0017
3912000GVB1WE1DNP145;Jens Liehr Finance Consulting GmbH;HRB 40211
391200TVAFJD4QUG4K46;Schwabenverlag Aktiengesellschaft;HRB 210919
391200FTLTYKSGFXSJ75;Braun GmbH Industrie-Elektronik;HRB 261193
391200IRURJRVQTT2S91;Netzhammer Beteiligungs- und Verwaltungs Gesellschaft mit beschränkter Haftung;HRB 541596
3912004FD0NAN9EGDD62;HWP Planungsgesellschaft mbH Architektur, Betriebsplanung, Projektmanagement;HRB 4483
391200EMZEJ6ZEFTJU95;Diakonie Michaelshoven e.V.;VR 4349
391200NVTLOROBZZBW45;Tecta Invest GmbH;HRB 189451
3912005DKVS8DYGG7Y14;Stiftung INTERNATIONALER KARLSPREIS ZU AACHEN;BA0020
391200TANMDG3VRQYO68;Red Door Consulting GmbH;HRB 12290
391200QHE4EIOWA7MO56;BKC Consulting GmbH;HRB 11811
3912004YYRBOSTQ1XX88;Kongregation der Franziskanerinnen von Sießen e.V.;VR VR 560064
391200B9WHMOPY49R983;C+C Cours GmbH;HRB 17754
391200T1CLFWIUJYIG43;Koperski Verwaltungs- und Beteiligungs GmbH;HRB 1686
391200ROJANPG5B79U15;K + V Vermögensverwaltungs-GmbH;HRB 12577
391200IIDOE5XI2HPA84;Aareal First Financial Solutions AG;HRB 43658
391200GT5GTBLLB8K092;CT Datentechnik Gesellschaft für Prozeßrechentechnik mbH;HRB 30604
391200KVEUOMHPHE0N48;BKK EWE;BA0015
391200TYJ8HZJP1WY294;Gemeindeprüfungsanstalt NRW;BA0020
391200A9ZCPUB5RT8365;Meister print&media GmbH;HRB 4599
391200CHFUX4ZPKXXV41;Mobiltec Shiprepair und Handels-Gesellschaft mit beschränkter Haftung;HRB 8352
391200JANNAA6AFMML78;Spairliners GmbH;HRB 95405
391200OHCNPDJUIOK114;ESM Elektroservice und Montage Gesellschaft mit beschränkter Haftung;HRB 111104
391200VZLXLCGEDRXH97;Bäckerei Wilhelm Middelberg GmbH;HRB 111016
391200ZCKWJBUH7FPZ72;Belegschaftshilfe der Reederei Schwaben e.V.;VR 6795
391200DCIZHZSEULR492;Möck Vertriebs GmbH;HRB 21564
391200NX62STCFKWH626;diakonis - Stiftung Diakonissenhaus;BA0020
391200VWBX2UOIRLYD08;Losch Airport Service GmbH;HRB 223539
39120017OY6GVWAEXJ49;Diakonis Detmold gemeinnützige GmbH;HRB 4198
391200RTJSX2Z1DDZ450;Heidehof Stiftung GmbH;HRB 4621
391200FK7GT1NMXSWA75;Becker GmbH Ingenieur- und Handelsgesellschaft;HRB 7712
391200MCEE4DN4A7Y739;Höchster Pensions Benefits Services GmbH;HRB HRB 51443
391200DGYG0H4OS9DP39;Ing.-Büro Sonntag&Mühling GmbH;HRB 9706
391200B11XSNDF1YDQ16;Grundstückskontor Bremen Gesellschaft mit beschränkter Haftung;HRB 4283
391200QUHZVQI0WH9J81;MVM GmbH;HRB 95313
391200DIDQHWIEXEUF58;Stiftung Familie Dorn;BA0013
3912006QHLJN3MPEXD17;Wibau Holding und Service GmbH;HRB 42571
391200EN9BCB11RCKW38;Hamburger Stiftung zur Förderung von Wissenschaft und Kultur;BA0024
391200T1M0496TOFLA66;Wolff&Häcker Finanzconsulting AG;HRB 213749
391200O9PRMU93BDZU54;Deutsche Herzstiftung e.V.;VR 7412
391200GZHEGEMOTJKB25;Global Media Connect GMC GmbH;HRB 104732
391200AP6MMNIIN9A052;PRIVALOR;HRB 81659
391200M1YYY42ZREYX79;Parkhaus Adlerstrasse GmbH;HRB 2279
391200PZYGZFUI9O6O89;Bayerische Landesstiftung;BA0009
391200MPAXBUEADXQ330;Finanzschmiede Aktiengesellschaft;HRB 40475
391200ZXRVBUF1MVNM46;Nenndorfer Chaussee 18 GmbH&Co. KG;HRA 200343
5299007T0VC9DMBSOB72;XPlus Technologies GmbH;HRB 12737
3912001C4VRBROWAJ310;CUNet GmbH;HRB 191042
391200BHS6FQNXBLBW66;A&V Holding GmbH&Co. KG;HRA 3979
3912009JYHJ8O19ZCL43;Baltic- Agrar Service GmbH&Co. KG;HRA 7128
391200THIEZ7Y3SSWC06;Joh. Nep. Jerger KG;HRA 600789
391200DVT8AUGEGXVA66;Günter Rothenberger Beteiligungen GmbH;HRB 28711
391200XBOQFWSSM4L564;MST GmbH&Co. KG;HRA 7615
391200PM1JAFNGJ2OO97;M+V Medien- und Verlagsservice Germany Unternehmergesellschaft (haftungsbeschränkt);HRB HRB 11104
391200TO9PRQX0WPEC27;Georg Wolf GmbH;HRB 1943
391200WFSEVQ1462L504;Becker GmbH Schallschutz und Metallbau;HRB 1033
391200D7M0QQUZ0O9L87;Dr. Hamkens GmbH;HRB HRB 86478 B
391200LIJMGEWGPHRW40;Franziskanerinnen von der ewigen Anbetung e.V.;VR 5424
391200NALUYCP7BHJA32;J. Pröpster GmbH;HRB HRB 8169
391200941WIKG1ZKAP53;Fisa-Finanzierungs- und Beratungsgesellschaft mit beschränkter Haftung;HRB 104664
391200ZBH0LBB4EHYT37;COLLEGIUM Förderstiftung;BA0015
391200Y74DHAIZT06O33;Connex Verwaltungs GmbH&Co KG;HRA 703871
3912001BXW59Y7BU6V10;Infinitas-Marianne und Hans-Michael Kay-Stiftung
391200UTO0J0AZRC1Y71;"Agrargenossenschaft ""Unteres Sächsisches Elbtal"" Kreinitz e.G.";GnR 115
391200RVGZAZPT1MRU43;Rotary Stipendium Ingolstadt e.V.;VR 487
391200LCMW76EAARIC97;Peter Wierich e. Kfm;HRA 2181
391200JBJAL5R2ISTU67;Presse + Buch im Bahnhof Grauert GmbH;HRB 22483
391200IPUL0AOH10WW03;Koch Vermögensverwaltung GmbH;HRB 203999
391200IH3VLZF1JTB770;J.F. Müller&Sohn Aktien-Gesellschaft;HRB 2346
391200WEZBQXT64NYW97;Baubedarf Dieker u. Voß GmbH;HRB 5431
391200WVDJP8S4I18U96;Frank und Heidi Paetzold Stiftung;BA0020
391200GU2CSCA5TG9231;Feickert Stamm KG;HRA 2932
391200KEFIAJC5MGOI80;Fixatorenbau Bertuch&Co. GmbH;HRB 48240
391200GQPNPISTC1VU94;Haufe Gruppe GmbH;HRB 704750
391200YQ0QYV0IM90T49;Haus- und Grund Bayern - Landesverband Bayerischer Haus-, Wohnungs- und Grundbesitzer e.V.;VR 673
391200GAVYEFNQPDRL07;KuLa GmbH&Co. KG;HRA 720686
391200E2GI8R2NL7UI55;IFAO Informations-, Arbeits- und Organisationssysteme Aktiengesellschaft;HRB 196509
391200QUZBA1QAGC1C74;Rudolf Haufe Verlag GmbH&Co. KG;HRA 1519
391200Y9VG1ANWVFSO06;CH Finanzbeteiligungen GmbH;HRB 166110
391200GQRFOW4TRAIV46;"""Lüdex"" Service GmbH&Co KG";HRA 92469
391200JAGVPD30SWAO38;Wilsing Stiftung zur Förderung der Behandlung und der Erforschung von Lungenkrankheiten bei Kindern und Jugendlichen;BA0020
3912007YS3KXE26OZN37;Solics GmbH;HRB 382158
391200CS4XUH39KVHQ04;Rössle&Wanner GmbH;HRB HRP380982
391200TDCHFTWVWHNT83;MEDEG Warenhandels GmbH;HRB 334886
3912002YAXNZGGUR6V47;Familiengesellschaft Staake GmbH&Co. KG;HRA 10216
391200Z4LPZ0OSVN7539;Klages-Staake-Stiftung;BA0015
391200RNDU4OYN1MFI12;Baisinger BierManufaktur Familie Teufel GmbH;HRB 390098
391200TJVF1IYZIVN750;Evers-Stiftung
3912005UXBSDB0Z2LM24;Konrad-Adenauer-Stiftung e. V.;VR 2539
3912004LLCCFGVMZNO64;Solidas Immobilien und Grundbesitz GmbH;HRB 22290
391200JP6FY8HNN1EG27;Dr. Alfred und Alice Ammelburg - Wohltätigkeitsstiftung;BA0009
391200BEA1YKQC4OPP31;Diakonisches Werk der Evang.-Luth.-Dekanatsbezirke Bad Windsheim, Markt Einersheim, Neustadt a.d. Aisch und Uffenheim e.V.;VR 10186
391200VDCLNFAPHAQC26;stiftung st. franziskus heiligenbronn;BA0012
391200X0GAEP90IWOR16;Metalltechnik Schmidt GmbH&Co KG;HRA 221212
391200SQIZEVO4XRM509;Niedersächsische Bingo-Umweltstiftung;BA0015
391200R1XECKSTMWZM32;ESI ITI GmbH;HRB 2331
391200WMKZWMEVFZ0005;Freunde der Bayerischen Staatssammlung für Paläontologie und historische Geologie München eingetragener Verein;VR 7845
391200FUWJFOLX88PN56;Heinrich-Sanwald-Stiftung
3912000ID85ALPCEHY31;Gottlob und Emma Pflieger Stiftung;BA0012
391200FVWOXSCD06F529;Reuter Immobilien GmbH;HRB 19738
391200NICRB1LHNV4S79;GAEFGEN Kennzeichen GmbH;HRB 7965
391200LJ5RI0H8K4X103;Stiftung der Dielektra GmbH;BA0020
3912003MLXI9DMRLWQ61;Wuttke Gesellschaft für Lüftungs-und Klimatechnik mbH;HRB 106316
391200U2GUTAWD1XBH65;Sankt-Hedwig-Werk-Stiftung;BA0010
391200W1T6XRZS4P1W38;Klinikum Altenburger Land GmbH;HRB 204566
391200UW39HVYSO1QL52;Bürgerstiftung Region Bergen;BA0015
391200BOYGXFPMY0RR91;DICOS GmbH Kommunikationssysteme;HRB 7024
391200OK70UJZD1DIF23;GRENKE-Stiftung Verwaltungs GmbH;HRB 202487
39120092SZOOMM0UKV72;CG Beteiligungs GmbH;HRB 12310
391200IW8ZPV2ILBLN17;PARWI Grundstücksverwaltung Partheniadis und Winners Gesellschaft mit beschränkter Haftung;HRB 2378
3912000YQORDVYZRFE30;Karl Schlecht Familienstiftung;BA0012
391200DOTGQUPLB3SE42;Neuhäuser Verwaltungsgesellschaft mit beschränkter Haftung;HRB 32501
391200GY41HWARQ7OU84;Unsere Liebe Frau vom Heiligsten Herzen (Notre Dame du Sacre Coeur);Vereinsregister 248612337
391200M1VYNBYSSM3J66;Verband der Saarländischen Holz und Kunststoffe verarbeitenden Industrie und verwandter Industriezweige e.V.(SHKI);VR 3509
3912007GE179LIYBR036;Primmo Gesellschaft für die Vermittlung von Immobilien und Vermögensanlagen mbH;HRB 117454
3912007JLLSFEL2IO045;Ringwitz GmbH;HRB 101381
391200BYZXLE7DP9MJ80;Dr. Friedrich E. Hörtkorn GmbH.;HRB 101359
391200CCSPFQFHQ0GU30;Evangelisch-Lutherischer Kirchenkreis Lübeck-Lauenburg;BA0024
391200ENQBDXX4CKYR26;venturecapital.de VC GmbH&Co. KGaA;HRA 44060
39120006ZRJGLPMHP858;Anja Müller - Gedächtnisstiftung;BA0012
3912005BPZUJHZMBKC44;S2-Datentechnik GmbH;HRB 202911
391200XVO3FLQ0SM3L05;JP- Josef Plenk Steuerberatungsgesellschaft mbH;HRB 168468
391200QG426RHOCQ4P25;Industrie- und Handelskammer Lippe zu Detmold
391200FPISEZGY5PBT11;Caritas-Hospiz-Trägergesellschaft Bochum gGmbH;HRB 6551
391200HZ3RLV2Z4MTX49;KAM Treuhand GmbH;HRB HRB 20932
391200IYZ5Z8WDK12D19;Spethmann Stiftung;BA0015
391200VUYVDCPMZG1134;Netwatch AG;HRB 171362
391200TIWRE60WVQF155;Gaden Phodrang Foundation of the Dalai Lama;Stiftung CHE-374.586.600
391200CY9NG8B1A3Q081;REO Kassel GmbH;HRB 708772
391200IRMPVS2XR2LZ85;Saarländische Vermögensverwaltungsgesellschaft mbH;HRB 7362
391200FBP0EZ730DOT59;Boecker-Stiftung
391200OZXNX5JK21S067;ARGENKO GmbH Steuerberatungsgesellschaft Wirtschaftsprüfungsgesellschaft;HRB 21618
391200E0IPB9M4RGDM28;Vontrust AG;Handelsregister CHE-109.023.864
391200WTCFGDD3WZF666;HONESTAS Finanzmanagement GmbH;HRB 98514
391200NMZYYAHESVUH96;Laukat GmbH;HRB 123718
391200P1DWRYUPBYDO37;Gemeinnützige Urlaubskasse des Bayerischen Baugewerbes eingetragener Verein;VR 4508
39120009S0XNZHQP3169;Stiftung Bayerisches Baugewerbe
39120008NP31BXZBUW80;Wolfgang Picard GmbH;HRB 7393
391200AWJQBXEXMQ1Z58;SIGNUM Research GmbH;HRB 56263
391200UT8AMFKT8PP265;Eggers&Franke Holding GmbH;HRB 26726
391200FOCJTGRUSC6Z36;Vita-Cos-Med Klett-Loch GmbH;HRB 30430
391200X95O4MGYVOYD06;uhr.de AG;HRB 21762
391200BCWUCDCPKLDW77;Platestahl Umformtechnik GmbH;HRB 4393
3912000XJKWFDY3TIS39;Trend Finanzanalysen GmbH;HRB 18161
391200O0YR9T7ATODX07;SRenta GmbH;HRB 85706
391200RHRQBDHEBPWY74;Baustoffe Deppermann Gesellschaft mit beschränkter Haftung;HRB 5521
3912005CEQV0XYGFEO78;wSw PortfolioManagement AG;HRB 131344
391200ZK9WFUJXQCT580;Dr. Meng GmbH&Co. KG;HRA 17487
391200ALZTCRFY38YF11;H. und K. Fernmeldebau GmbH;HRB 204046
391200RW0KEZYBEDI368;Ziegler-Industrie-Elektronik GmbH;HRB 756456
3912000ZLMZ0QFE8WU10;BPE4you GmbH;HRB 56398
391200S1X7235NCPMO83;ALSCO-BERUFSKLEIDUNGS-SERVICE Gesellschaft mit beschränkter Haftung;HRB 217
3912005SUBGLT3AQNF72;Fleiwa Fleisch- und Wurstwaren GmbH;HRB 1219
391200RTRUZMH0YYSN72;Dr. Wolf Dietrich Sachweh Familienstiftung
391200JGNUEUQBEKRW61;Reiff-Stiftung zur Förderung der Amateut- und Schulastronomie
391200FWUCMUS6RODQ72;MOF GbR
391200FHNJ4NHEW7UI31;Fleiwa-Investmentclub OL
391200QQE0PGVDILMI84;G 2 Unternehmensberatung GmbH;HRB 124873
391200E4SXODYJPJBZ43;Vorsorgefonds der sozialen Pflegeversicherung
3912007U6QI0HQENWV68;Stiftung Christlicher Arbeitskreis für Kinder-, Jugend- und Studentenarbeit
3912006L0P0XSAZ8MF24;Sterbe-Unterstützungs-Vereinigung der Beschäftigten der Stadt München VVaG
391200JMFWGPPGLFYA28;ProDenkmal GmbH;HRB 1849
391200OJWMT0KEHE3B16;Gesellschaft für Energie und Klimaschutz Schleswig-Holstein GmbH;HRB 13434
391200XHQKOEOOC4YT82;Barbe Beteiligungen GmbH;HRB 24080
39120016ACWZWXLG2I20;KGH Nature gGmbH;HRB 55641
391200VJZWVI3JJFAX86;Hybrid Industry Development Group AG;Handelsregisteramt des Kantons Basel-Stadt CHE-112.319.615
391200KTJSHUF6XJOT34;KVG Kreilinger Versorgungs-GmbH;HRB 88015
391200ZPOJ9GANQEUD66;André Zitzelsberger GmbH;HRB 7041
391200FDG0RMAS68YB20;Braunschweig Gesellschaft mit beschränkter Haftung;HRB 114
391200WUTJZ0KDUFTY86;Brütt Beteiligungsgesellschaft mbH;HRB 10598
391200B5ZQWHSGQL1394;Wimmer Consulting GmbH;HRB 19444
391200BN5PNLNTWDUC41;Allemannia e.V.;VR 330101
391200LQDPYJN9N89911;John von Freyend Future KG;HRA 3901
3912000IYFOMOEVXLJ33;Hans Wörmcke GmbH;HRB 3101
391200F3LJ0D1VFIB964;Stiftung des Verbandes der Metall- und Elektroindustrie des Saarlandes e.V.
391200LHTIQAAMSWGX22;Groitzscher Genossenschaft e.G. - Handel&Dienstleistung;GnR 71
391200IUKFTOZGKFGV75;RSGP GmbH;HRB 139548
3912003LFWLFZIYYVZ77;Kath. Verein für ambulante Krankenpflege in Kaufbeuren e.V.;VR 10037
391200ASU1GQCKEXPP37;RSGA GmbH;HRB 139549
391200OUYLSJE080CW06;Apothekerversorgung Niedersachsen
391200EMPDQNJUSZFM74;KrebsStiftung Nordrhein-Westfalen
3912008DZGC2B1WBN724;GSM GLOBAL SUSTAINABLE MANAGEMENT GmbH;HRB 51553
391200LPZCQYW1OW1E49;Schwesternschaft St. Josef e.V.;VR 310269
391200R01W70I1X0ZP45;Evangelisch-reformierte Kirchengemeinde Bad Salzuflen
391200RLUDZ010A0E813;Heinrich Leszczynski Stiftung
391200TNL0AN5JQ5TX36;Klosterbrauerei Königsbronn AG;HRB 661623
391200TUKL9DRXOLCW06;EINE CHANCE FÜR KINDER
3912007OQMZ1AMDU4X86;Eugen Kohm GmbH&Co.KG;HRA 100661
391200TST7PUYBSWTR49;Friedrich-Baur-Stiftung
391200SUKVZ8DPFJC285;Process-Pack International GmbH;HRB 41351
391200KKYTLPHMQ8IA57;RoTeBete Rosenberg Technologie Beteiligungen GmbH;HRB 71501
391200QKHMXNS11DXP68;missio - Förderverein e.V.;VR 5236
391200ITLWZYBUEMVO55;üstra Hannoversche Verkehrsbetriebe Aktiengesellschaft;HRB 3791
391200SYUQQXAFF0ZG80;missio - Internationales Katholisches Missionswerk e.V.;VR 1451
391200GAIVC7UU0TKE72;Pfarrer Türks Stiftung
391200W1J3UW8CFCJZ62;Dr.H.G. Waider Stiftung
391200DWFCOT5NOGK456;LION CAPITAL AG;HRB 4299
391200IJYPL4HHCVEA07;IR Werkzeuge GmbH;HRB 490468
391200ONSXEMF10N0Q12;CPWJ Vermögensverwaltung GmbH;HRB 12737
391200AS5D2LG1QJD261;Minerva Verwaltungs GmbH;HRB 7167
3912000DHELY0TMEIC51;Schmitz Beteiligungs-GmbH;HRB 10156
391200OVFVZQ7ATTUV84;Poly-clip System GmbH&Co. KG;HRA 27825
391200NFR7ELGM7YN751;Bleib-Treu Vermögensverwaltung GmbH;HRB 33358
39120035BTGYQABELX55;BBH Baumaschinen und Baubedarfshandelsgesellschaft mbH Halle-Neustadt;HRB 202830
391200BISU1TNGC1ZA54;Project Diamant Administration GmbH;HRB 106199
391200FD05T0XQFG0T68;Project Diamant Bidco AG;HRB 106400
391200ZPUN3Q9XX5LM42;Project Diamant GmbH&Co. KG;HRA 49214
391200PL6VUABOM7DJ89;TELEXPRESS GmbH;HRB 13182
391200D2VFKTCVPTBY13;Alfred Neven DuMont Stiftung
391200RNHMSCWKQBTE58;bankon Management Consulting GmbH&Co. KG;HRA 83379
391200OGSG1YS9UV9X27;Wittekindshof - Diakonische Stiftung für Menschen mit Behinderungen
391200XV3BXKA5BEEH74;Deutsches Komitee für UNICEF e.V.;VR 5068
391200XQVBAJ6XTAXM19;Diözese Würzburg
391200WDRK0BBHLQ3U18;Ev.-Luth. Kirchenkreis Schleswig-Flensburg
39120067IY1L0EFYJC67;Heinz-Götze-Stiftung
391200POHQGBKXFYYX76;Arbeitgeberverband der Papier, Pappe und Kunststoffe verarbeitende Industrie Köln e.v.;VR 13722
391200G0XPDWDMUG3V13;Margot-Busak-Stiftung
39120024OWEA6IGJAS54;Czerny Industrieberatung GmbH;HRB 12682
391200HXEKXHL5P23A18;Hell&Co. GmbH;HRB 4111
391200R9B5I3TH0TCG42;Kuntze&Burgheim Textilpflege GmbH;HRB 8494
391200LZYPWG80GG9G94;LWW Bustouristik GmbH;HRB 301440
3912002EJ7TBZB50HB61;Gesellschaft für Industrielle Steuerungstechnik IST mbH;HRB 14567
391200B03BCTI7YQDV64;Leverage-Invest&Consult GmbH;HRB 34634
391200WD1VDASNHUMJ23;Edel AG;HRB 51829
3912004JIG46JCHNYC39;Lebensmittelmarkt Hermann Blatter e. K.;HRA 320483
391200QDXVHS5JM02D15;ArtCom Kulturmanagement GmbH;HRB 18714
3912001XQIZXGQHEMY40;ESKA GmbH&Co KG;HRA 381513
391200LAGDLPD8TDEQ20;Esser Verwaltungs-GmbH;HRB 140
39120053U6GP2RDQSG35;Chemena GmbH;HRB 10617
391200VEE7PXM4EPUL71;Alago Familienstiftung
391200ZESGLQ0PQYSQ03;Dr. Heinz Stehle und Ute Stehle Stiftung e.V.;VR 721500
391200D9BZKVCTC2LM60;Geriatrie-Stiftung Elisabeth Lanzinger
391200SHNRUI3M0LPF24;elko GmbH - elastische Komponenten;HRB 413302
391200CVJRNZ3DXZRM90;Diakonie Mark-Ruhr gemeinnützige GmbH;HRB 8718
3912007QMY413ATGFK02;Towers Watson Pensionsfonds AG;HRB 21589
391200TTZ80QXYOPCD32;Towers Watson Treuhand e.V.;VR 351389
391200GK0UL53XJKNS58;HTT High Tech Trade Vertrieb und Service für elektronische Systeme und Anwendungen GmbH;HRB 85284
391200XCVOXHNPDVPX66;Diakonisches Werk Ennepe-Ruhr/Hagen gGmbH;HRB 5567
391200T0Z260ZBVBR133;FiNUM.Private Finance AG;HRB 92036
391200J3XYFCL5MISD39;Evangelisch - reformierte Kirchengemeinde Helpup
391200Y226DXFKUGXZ51;TENETAS GmbH;HRB 6610
3912001E60LT5Z6G1H59;Timmermans GbR
391200ZWUX1VAOW1VB30;greenIT Anstalt;Handelsregister FL-0002.118.081-0
391200JXGM0GZYP0JW75;greenfuture invest GmbH;HRB 23756
391200A7RCYPTEL53Y97;Schutz Marken Dienst GmbH;HRB 4404
391200AWU29WAFBVKG66;puls Marktforschung GmbH;HRB 11034
3912001OV9KKAP8KGU96;STIFTUNG WEISE ZUKUNFT
391200DGV0GMOJXNM604;code-factory GmbH;HRB 705426
391200RRFPLB4KYQHM04;SMARTSTEP Consulting GmbH;HRB 115567
391200SQNXZSIHG6JO76;Kersten Anlageberatung GmbH;HRB 1943
391200OKDEAAPVQX2H55;Maria-Hilf-Stift gemeinnützige GmbH;HRB 14327
391200DUI0AGUWZU7D15;FGK Förderungsgesellschaft der Konditoren-Innung Bayern mit beschränkter Haftung;HRB 57865
